loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,address
26852.32, 60 months,17.82,812.45,D,D1,Operations Manager,7 years,MORTGAGE,115000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.25,Mar-1995,15.0,0.0,31500.0,63.5,35.0,f,INDIVIDUAL,3.0,0.0,"425 Maple Street
Montpelier, VT 00813"
11500.0, 36 months,10.05,368.42,B,B2,Operations Manager,7 years,MORTGAGE,68000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.85,Mar-1998,11.0,0.0,14500.0,53.2,24.0,f,INDIVIDUAL,2.0,0.0,"456 Pine Valley Drive
Billings, MT 48052"
23500.0, 36 months,11.25,705.82,B,B4,Financial Analyst,7 years,MORTGAGE,120000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,17.85,May-1995,14.0,0.0,32500.0,54.5,35.0,f,INDIVIDUAL,4.0,0.0,"351 Pine Grove Road
Billings, MT 48052"
9850.25, 36 months,11.45,325.62,B,B3,Operations Manager,7 years,RENT,58500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.75,Mar-2000,10.0,0.0,10900.0,53.5,21.0,f,INDIVIDUAL,1.0,0.0,"123 Palm Avenue
Honolulu, HI 22690"
13425.5, 36 months,17.45,405.82,D,D1,Operations Manager,7 years,RENT,63000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.25,Mar-2001,11.0,0.0,12500.0,58.75,23.0,w,INDIVIDUAL,1.0,0.0,"584 Pine Street
Billings, MT 48052"
22500.5, 36 months,11.45,680.25,B,B3,Financial Analyst,7 years,MORTGAGE,115000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-1995,14.0,0.0,25600.0,52.5,35.0,f,INDIVIDUAL,3.0,0.0,"125 Pine Street
Burlington, VT 00813"
25800.0, 60 months,23.85,757.42,F,F1,Operations Manager,7 years,MORTGAGE,102000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.64,Mar-1996,14.0,0.0,27200.0,67.2,35.0,f,INDIVIDUAL,4.0,0.0,"852 Cedar Lane
Sacramento, CA 70466"
12500.25, 36 months,13.85,368.42,C,C3,Operations Manager,7 years,RENT,55000.0,Source Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,19.5,Mar-2001,11.0,0.0,12000.0,58.2,23.0,w,INDIVIDUAL,1.0,0.0,"456 Valley Drive
Tulsa, OK 30723"
11525.5, 36 months,11.45,378.92,B,B3,Operations Manager,7 years,RENT,65000.0,Not Verified,Jan-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.85,Jun-2000,11.0,0.0,12500.0,54.2,23.0,f,INDIVIDUAL,0.0,0.0,"123 Maple Street
AE 29597"
11245.5, 36 months,11.25,368.42,B,B3,Project Manager,7 years,MORTGAGE,65000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,17.85,Mar-2000,11.0,0.0,12500.0,52.5,24.0,f,INDIVIDUAL,1.0,0.0,"567 Maple Lane
San Jose, CA 70466"
15825.5, 36 months,13.95,542.68,C,C2,Project Manager,7 years,MORTGAGE,85000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.45,Mar-1998,13.0,0.0,22450.0,58.5,28.0,w,INDIVIDUAL,3.0,0.0,"521 Pine Valley Drive
Santa Monica, CA 70466"
11524.5, 36 months,12.85,382.64,B,B5,Project Manager,7 years,MORTGAGE,68500.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-1999,11.0,0.0,12450.0,54.8,24.0,f,INDIVIDUAL,1.0,0.0,"185 Mountain View Road
Burlington, VT 00813"
11250.5, 36 months,13.85,340.25,C,C1,Operations Manager,7 years,MORTGAGE,72500.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,17.25,Mar-1998,11.0,0.0,12500.0,56.2,27.0,f,INDIVIDUAL,3.0,0.0,"125 Maple Street
AE 29597"
11205.32, 36 months,11.02,345.89,B,B4,Operations Manager,7 years,RENT,68500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.85,Mar-2000,11.0,0.0,13250.0,52.4,24.0,w,INDIVIDUAL,1.0,0.0,"528 Pine Valley Road
Billings, MT 48052"
11500.0, 36 months,13.85,392.45,C,C4,Project Manager,7 years,RENT,58000.0,Source Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,21.5,Mar-2001,12.0,0.0,12500.0,58.5,23.0,w,INDIVIDUAL,0.0,0.0,"125 Pine Street
Portland, ME 86630"
11500.0, 36 months,17.25,412.86,D,D1,Operations Manager,7 years,MORTGAGE,65000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-1998,12.0,1.0,7500.0,48.5,25.0,f,INDIVIDUAL,2.0,1.0,"567 Pine Street
Military Base, AP 05113"
28500.0, 36 months,14.85,850.25,C,C4,Regional Manager,7 years,MORTGAGE,115000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.2,Mar-1995,15.0,0.0,35000.0,62.5,33.0,f,INDIVIDUAL,3.0,0.0,"567 Maple Lane
Spring Valley, AE 29597"
9850.25, 36 months,11.82,325.46,B,B3,Financial Analyst,4 years,RENT,65000.0,Not Verified,Jun-2023,Charged Off,credit_card,Credit Card Refinancing,15.75,Mar-2001,12.0,0.0,11500.0,52.5,22.0,f,INDIVIDUAL,1.0,0.0,"1234 Palm Street
Honolulu, HI 22690"
25800.5, 36 months,14.55,762.25,C,C3,Project Manager,7 years,MORTGAGE,115000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.5,Mar-1995,14.0,0.0,31000.0,62.5,33.0,f,INDIVIDUAL,3.0,0.0,"425 Pine Boulevard
AP 05113"
10825.5, 36 months,13.85,368.42,C,C1,Project Manager,7 years,RENT,62500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-2001,11.0,0.0,9850.0,54.2,21.0,f,INDIVIDUAL,0.0,0.0,"521 Maple Lane
Sacramento, CA 70466"
11025.5, 36 months,17.62,348.25,D,D1,Operations Manager,7 years,MORTGAGE,64500.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.45,Mar-1999,11.0,0.0,13500.0,61.25,24.0,f,INDIVIDUAL,2.0,0.0,"158 Maple Drive
Burlington, VT 00813"
12294.36, 36 months,17.62,389.77,D,D1,Operations Manager,7 years,RENT,52981.39,Source Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,20.91,Mar-2000,11.0,0.0,10888.82,62.59,22.0,f,INDIVIDUAL,1.0,0.0,"123 Valley Drive
San Jose, CA 11650"
14250.5, 36 months,17.85,425.3,D,D1,Operations Manager,7 years,RENT,58500.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.5,Mar-2001,11.0,0.0,13500.0,62.5,23.0,f,INDIVIDUAL,1.0,0.0,"345 Mountain View Road
Billings, MT 48052"
14256.32, 36 months,6.25,435.82,A,A1,Project Manager,7 years,MORTGAGE,98500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,14.25,Mar-1996,13.0,0.0,19500.0,32.5,30.0,w,INDIVIDUAL,3.0,0.0,"425 Summit Drive
Anchorage, AP 05113"
24500.5, 60 months,17.85,621.35,D,D1,Operations Manager,7 years,MORTGAGE,85000.0,Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,22.45,Mar-1995,15.0,0.0,25000.0,65.5,35.0,f,INDIVIDUAL,3.0,0.0,"456 Mountain View Drive
Salt Lake City, UT 93700"
25000.0, 60 months,14.25,685.42,C,C3,Operations Manager,7 years,MORTGAGE,110000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.5,Mar-1998,15.0,0.0,35000.0,62.5,35.0,w,INDIVIDUAL,3.0,0.0,"528 Maple Street
Tulsa, OK 30723"
13500.5, 36 months,13.45,375.25,C,C2,Operations Manager,7 years,MORTGAGE,75000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.25,Mar-1998,12.0,0.0,13500.0,52.3,28.0,w,INDIVIDUAL,2.0,0.0,"157 Maple Street
Burlington, VT 00813"
17500.0, 60 months,20.35,485.25,E,E2,Operations Manager,7 years,MORTGAGE,72000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.5,Mar-1998,11.0,0.0,13000.0,58.2,25.0,w,INDIVIDUAL,2.0,0.0,"567 Oak Street
AE 29597"
12258.23, 36 months,13.92,365.05,C,C3,Operations Manager,7 years,RENT,56923.0,Source Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,19.88,Feb-2000,11.0,0.0,11928.0,57.84,23.0,w,INDIVIDUAL,1.0,0.0,"567 Pleasant Valley Road
Tulsa, OK 30723"
11500.0, 36 months,8.45,365.25,A,A5,Project Manager,7 years,RENT,58000.0,Not Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,17.5,Mar-1998,10.0,0.0,12500.0,45.8,22.0,f,INDIVIDUAL,1.0,0.0,"567 Cedar Lane
Tulsa, OK 30723"
15500.0, 36 months,7.65,482.33,A,A5,Financial Analyst,7 years,MORTGAGE,85000.0,Source Verified,Jun-2023,Charged Off,credit_card,Credit Card Refinancing,16.8,Mar-1998,14.0,0.0,28500.0,42.5,35.0,w,INDIVIDUAL,3.0,0.0,"567 Pine Street
San Jose, CA 11650"
26584.32, 60 months,18.25,752.46,D,D4,Operations Manager,7 years,MORTGAGE,95000.0,Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,19.85,Mar-1997,14.0,0.0,24500.0,65.8,31.0,f,INDIVIDUAL,3.0,0.0,"835 Pacific Drive
Los Angeles, CA 70466"
12305.5, 36 months,14.15,372.45,C,C4,Operations Manager,7 years,RENT,55000.0,Source Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,19.25,Mar-2001,11.0,0.0,10250.0,55.8,22.0,f,INDIVIDUAL,1.0,0.0,"485 Pine Street
Billings, MT 48052"
11250.5, 36 months,9.85,348.62,B,B2,Operations Manager,7 years,RENT,65000.0,Not Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,16.8,Mar-1998,12.0,0.0,12500.0,54.2,23.0,f,INDIVIDUAL,1.0,0.0,"1234 Pine Street
Sacramento, CA 70466"
13625.5, 36 months,18.85,410.25,D,D5,Operations Manager,7 years,RENT,63000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.45,Mar-2000,11.0,0.0,12500.0,58.5,24.0,f,INDIVIDUAL,1.0,0.0,"567 Palm Street
Honolulu, HI 22690"
10825.5, 36 months,7.85,339.62,A,A5,Project Manager,7 years,RENT,58500.0,Not Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,17.85,Mar-2000,12.0,0.0,14250.0,48.5,25.0,w,INDIVIDUAL,1.0,0.0,"456 Mountain View Drive
Salt Lake City, UT 93700"
9548.25, 36 months,14.22,315.62,C,C3,Operations Manager,7 years,RENT,52000.0,Not Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,18.45,Mar-2001,11.0,0.0,11200.0,58.5,22.0,f,INDIVIDUAL,1.0,0.0,"325 Pine Street
Billings, MT 48052"
26892.45, 60 months,24.15,788.32,F,F2,Operations Manager,7 years,MORTGAGE,102000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.75,Mar-1997,13.0,0.0,25800.0,65.2,32.0,f,INDIVIDUAL,3.0,0.0,"425 Palm Grove Lane
Honolulu, HI 22690"
23500.0, 36 months,11.25,687.42,B,B2,Project Manager,7 years,MORTGAGE,125000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-1994,15.0,0.0,35000.0,55.2,35.0,w,INDIVIDUAL,4.0,0.0,"512 Pine Grove Lane
Sacramento, CA 70466"
22500.5, 36 months,11.45,675.82,B,B3,Operations Manager,7 years,MORTGAGE,115000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-1995,15.0,0.0,30250.0,58.2,35.0,f,INDIVIDUAL,3.0,0.0,"825 Pleasant Valley Road
Tulsa, OK 30723"
11125.5, 36 months,14.12,382.65,C,C1,Project Manager,7 years,RENT,58500.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,17.85,Mar-2001,11.0,0.0,10250.0,52.8,23.0,w,INDIVIDUAL,1.0,0.0,"567 Palm Lane
Honolulu, HI 22690"
9856.42, 36 months,11.25,322.45,B,B3,Marketing Manager,7 years,RENT,62000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-1999,10.0,0.0,11000.0,53.2,23.0,f,INDIVIDUAL,1.0,0.0,"245 Maple Lane
Burlington, VT 00813"
24500.0, 60 months,17.85,698.45,D,D4,Operations Manager,7 years,MORTGAGE,95000.0,Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,22.5,Mar-1997,15.0,0.0,27500.0,62.5,34.0,f,INDIVIDUAL,3.0,0.0,"567 Palm Street
Honolulu, HI 22690"
25876.44, 60 months,17.79,765.32,D,D4,Operations Manager,7 years,MORTGAGE,108456.16,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,20.12,Mar-1995,14.0,0.0,30326.56,64.03,33.0,f,INDIVIDUAL,3.0,0.0,"567 Oak Street
Tulsa, OK 30723"
11250.5, 36 months,9.85,350.25,B,B1,Operations Manager,7 years,MORTGAGE,65000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,15.8,Mar-1999,11.0,0.0,13500.0,48.5,25.0,f,INDIVIDUAL,2.0,0.0,"851 Pine Street
Tulsa, OK 30723"
10825.5, 36 months,14.25,325.64,C,C1,Operations Manager,7 years,MORTGAGE,68500.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,17.85,Mar-1998,11.0,0.0,12500.0,58.25,26.0,f,INDIVIDUAL,2.0,0.0,"345 Palm Lane
Honolulu, HI 22690"
22500.5, 36 months,11.25,680.45,B,B3,Project Manager,7 years,MORTGAGE,115000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-1995,15.0,0.0,30500.0,58.5,35.0,f,INDIVIDUAL,3.0,0.0,"456 Maple Drive
Tulsa, OK 30723"
25123.45, 60 months,24.15,705.82,F,F2,Operations Manager,7 years,MORTGAGE,92500.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.75,Mar-1999,14.0,0.0,25632.5,65.8,28.0,f,INDIVIDUAL,3.0,0.0,"425 Oak Street
Tulsa, OK 30723"
11250.5, 36 months,9.85,345.62,B,B1,Operations Manager,7 years,MORTGAGE,68000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.2,Mar-1999,11.0,0.0,12800.0,50.2,24.0,f,INDIVIDUAL,1.0,0.0,"825 Pine Street
Tulsa, OK 30723"
11250.5, 36 months,6.92,345.67,A,A4,Financial Analyst,7 years,MORTGAGE,82500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,15.25,Mar-1998,12.0,0.0,12500.0,32.5,26.0,f,INDIVIDUAL,2.0,0.0,"425 Maple Lane
Burlington, VT 00813"
10125.52, 36 months,12.15,335.42,B,B4,Operations Manager,7 years,RENT,65000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-1998,11.0,0.0,13500.0,58.2,23.0,f,INDIVIDUAL,1.0,0.0,"425 Pine Street
Billings, MT 48052"
10125.0, 36 months,24.15,335.82,F,F1,Operations Manager,4 years,RENT,55000.0,Verified,Jun-2023,Fully Paid,other,Personal Loan,16.9,Mar-2001,10.0,0.0,8500.0,57.2,20.0,f,INDIVIDUAL,1.0,0.0,"567 Pine Lane
AE 29597"
23500.0, 60 months,24.85,712.45,F,F5,Construction Manager,7 years,MORTGAGE,75000.0,Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,22.5,Mar-2000,14.0,0.0,18500.0,70.5,28.0,f,INDIVIDUAL,2.0,0.0,"851 Mountain View Road
Billings, MT 48052"
18500.0, 36 months,11.25,560.43,B,B3,Account Manager,7 years,MORTGAGE,98000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,17.85,Mar-1995,13.0,0.0,25600.0,58.2,31.0,f,INDIVIDUAL,3.0,0.0,"825 Palm Grove Lane
Honolulu, HI 22690"
14275.5, 36 months,5.85,432.68,A,A1,Financial Analyst,7 years,MORTGAGE,98500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,13.45,Mar-1997,12.0,0.0,15250.0,27.5,28.0,w,INDIVIDUAL,3.0,0.0,"425 Oak Lane
Tulsa, OK 30723"
11258.32, 36 months,14.85,389.56,C,C1,Operations Manager,7 years,RENT,58500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-2001,11.0,0.0,12500.0,58.2,22.0,f,INDIVIDUAL,0.0,0.0,"351 Pine Street
Brooklyn, AP 05113"
15235.45, 60 months,19.85,425.32,E,E1,Operations Manager,7 years,MORTGAGE,68500.0,Source Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,21.35,Mar-2000,13.0,1.0,11245.0,52.4,26.0,w,INDIVIDUAL,2.0,0.0,"385 Palm Lane
Honolulu, HI 22690"
22150.25, 36 months,11.45,654.32,B,B3,Financial Analyst,7 years,MORTGAGE,115000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.2,Mar-1995,15.0,0.0,29500.0,56.8,34.0,f,INDIVIDUAL,3.0,0.0,"851 Oak Lane
Tulsa, OK 30723"
11000.0, 36 months,11.25,350.45,B,B4,Marketing Manager,7 years,RENT,56000.0,Not Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,19.2,Mar-2001,11.0,0.0,11500.0,55.2,22.0,f,INDIVIDUAL,0.0,0.0,"123 Pine Street
Portland, ME 86630"
13500.25, 36 months,17.65,425.32,D,D1,Operations Manager,7 years,MORTGAGE,68000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,20.45,Mar-1998,12.0,0.0,12800.0,60.5,25.0,f,INDIVIDUAL,2.0,0.0,"825 Pacific Drive
Sacramento, CA 70466"
12500.25, 36 months,14.55,385.68,C,C4,Operations Manager,7 years,RENT,55000.0,Source Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,21.5,Mar-2000,11.0,0.0,12800.0,62.5,20.0,f,INDIVIDUAL,1.0,0.0,"123 Sunset Drive
Sunnyvale, CA 11650"
12800.5, 60 months,24.15,392.25,F,F1,Construction Manager,4 years,RENT,51000.0,Source Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,20.45,Mar-2002,9.0,0.0,9850.0,58.5,19.0,f,INDIVIDUAL,1.0,0.0,"825 Pine Street
Sacramento, CA 70466"
9950.25, 36 months,11.45,325.82,B,B3,Operations Manager,7 years,RENT,62000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.5,Mar-1999,10.0,0.0,11000.0,53.2,22.0,f,INDIVIDUAL,1.0,0.0,"123 Maple Street
Burlington, VT 00813"
11250.5, 36 months,13.85,345.62,C,C2,Project Manager,7 years,MORTGAGE,72500.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-1998,12.0,0.0,13500.0,54.5,25.0,f,INDIVIDUAL,3.0,0.0,"567 Maple Lane
AE 29597"
23500.0, 36 months,7.85,732.45,A,A4,Financial Analyst,7 years,MORTGAGE,135000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.2,Mar-1994,14.0,0.0,38000.0,48.5,33.0,w,INDIVIDUAL,4.0,0.0,"425 Pine Street
Billings, MT 48052"
27500.0, 36 months,14.52,805.25,C,C4,Project Manager,7 years,MORTGAGE,125000.0,Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.75,Mar-1995,14.0,0.0,35000.0,62.5,33.0,f,INDIVIDUAL,3.0,0.0,"567 Maple Drive
AE 29597"
12850.25, 36 months,17.68,462.83,D,D1,Operations Manager,7 years,MORTGAGE,68500.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,20.45,Mar-1998,12.0,0.0,13500.0,62.5,25.0,f,INDIVIDUAL,2.0,0.0,"528 Pine Valley Drive
San Jose, CA 70466"
11250.25, 36 months,7.85,352.64,A,A5,Account Manager,7 years,RENT,68500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.2,Mar-2000,9.0,0.0,11250.0,42.5,23.0,f,INDIVIDUAL,0.0,0.0,"123 Main Street
Springfield, AP 05113"
18452.65, 60 months,19.85,492.34,E,E1,Operations Manager,7 years,MORTGAGE,68500.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,18.75,Mar-2000,12.0,0.0,13250.0,58.45,25.0,w,INDIVIDUAL,1.0,0.0,"851 Pine Valley Road
Anchorage, AP 05113"
10233.45, 36 months,6.92,315.67,A,A4,Operations Manager,7 years,MORTGAGE,82500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,15.23,Mar-1998,12.0,0.0,10500.0,32.5,26.0,f,INDIVIDUAL,2.0,0.0,"527 Maple Lane
Burlington, VT 00813"
13500.0, 36 months,6.45,415.23,A,A2,Business Analyst,7 years,MORTGAGE,85000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,14.75,Mar-1996,12.0,0.0,15200.0,34.5,28.0,w,INDIVIDUAL,2.0,0.0,"123 Pine Street
Billings, MT 48052"
22500.5, 36 months,11.25,685.32,B,B2,Financial Analyst,7 years,MORTGAGE,125000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,May-1994,15.0,0.0,31500.0,55.2,35.0,w,INDIVIDUAL,4.0,0.0,"567 Maple Drive
Beverly Hills, CA 70466"
8125.5, 36 months,20.8,295.42,E,E2,Customer Service Representative,2 years,RENT,45000.0,Not Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,18.5,Mar-2002,9.0,0.0,7500.0,58.4,18.0,f,INDIVIDUAL,1.0,0.0,"123 Pine Street
Sacramento, CA 70466"
12850.45, 36 months,14.52,392.25,C,C4,Operations Manager,7 years,RENT,55000.0,Source Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,21.35,Mar-2001,11.0,0.0,12250.0,62.5,21.0,f,INDIVIDUAL,1.0,0.0,"825 Pacific Avenue
San Diego, CA 11650"
10125.5, 36 months,7.85,315.62,A,A5,Operations Manager,7 years,MORTGAGE,75000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,14.25,Mar-1996,11.0,1.0,8750.0,39.5,28.0,w,INDIVIDUAL,2.0,1.0,"425 Oak Street
Tulsa, OK 30723"
10580.31, 36 months,14.7,346.68,C,C1,Project Manager,7 years,RENT,57100.54,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,17.52,Jan-2000,10.0,0.0,10616.93,57.39,22.0,f,INDIVIDUAL,1.0,0.0,"123 Main Street
Alexandria Point, AP 05113"
15500.0, 36 months,14.85,425.62,C,C3,Construction Manager,7 years,MORTGAGE,82500.0,Source Verified,Jun-2023,Charged Off,home_improvement,Home Improvement Loan,15.8,Mar-1998,12.0,0.0,16500.0,48.5,25.0,f,INDIVIDUAL,2.0,0.0,"1234 Oak Street
Sacramento, CA 70466"
10125.5, 36 months,14.25,347.82,C,C1,Project Manager,7 years,MORTGAGE,68500.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.85,Mar-1998,11.0,0.0,12500.0,55.5,26.0,f,INDIVIDUAL,2.0,0.0,"567 Palm Grove Lane
Honolulu, HI 22690"
15250.32, 60 months,17.82,425.65,D,D4,Operations Manager,7 years,MORTGAGE,68500.0,Source Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,22.45,Mar-1998,14.0,0.0,16800.0,63.5,31.0,f,INDIVIDUAL,3.0,0.0,"485 Mountain View Road
Billings, MT 48052"
7950.25, 36 months,18.15,285.42,D,D2,Operations Manager,4 years,RENT,55000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.85,Mar-2001,10.0,0.0,9875.45,62.5,21.0,f,INDIVIDUAL,1.0,0.0,"458 Pine Street
Billings, MT 48052"
15234.52, 36 months,14.55,452.67,C,C2,Project Manager,7 years,OWN,68500.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.45,Mar-1998,12.0,0.0,16500.0,55.2,26.0,f,INDIVIDUAL,1.0,0.0,"425 Oak Lane
Sacramento, CA 70466"
13500.0, 36 months,6.52,412.33,A,A2,Regional Manager,7 years,MORTGAGE,85000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,15.2,Mar-1998,11.0,0.0,14500.0,34.5,26.0,w,INDIVIDUAL,2.0,0.0,"425 Maple Street
Tulsa, OK 30723"
7950.25, 36 months,18.15,287.42,D,D1,Operations Manager,4 years,RENT,55000.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.8,Mar-2001,10.0,0.0,10500.0,62.5,21.0,f,INDIVIDUAL,1.0,0.0,"851 Pine Street
Billings, MT 48052"
10500.0, 36 months,11.35,345.82,B,B3,Operations Manager,7 years,MORTGAGE,68000.0,Source Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,15.8,Mar-1997,11.0,1.0,8500.0,48.5,26.0,f,INDIVIDUAL,2.0,1.0,"325 Palm Drive
Honolulu, HI 22690"
11235.5, 36 months,10.15,365.42,B,B2,Operations Manager,7 years,MORTGAGE,68500.0,Not Verified,Jun-2023,Fully Paid,debt_consolidation,Debt Consolidation Loan,16.85,Mar-1998,11.0,0.0,14250.0,53.2,24.0,f,INDIVIDUAL,2.0,0.0,"385 Pine Valley Road
Billings, MT 48052"
11500.0, 36 months,11.25,365.82,B,B3,Marketing Manager,7 years,MORTGAGE,65000.0,Not Verified,Jun-2023,Fully Paid,credit_card,Credit Card Refinancing,17.5,Mar-1999,11.0,0.0,14500.0,58.2,24.0,f,INDIVIDUAL,1.0,0.0,"123 Pine Street
San Jose, CA 70466"
19500.0, 60 months,15.65,552.48,C,C5,Operations Manager,7 years,MORTGAGE,65000.0,Verified,Jun-2023,Charged Off,debt_consolidation,Debt Consolidation Loan,19.5,Mar-1997,12.0,0.0,17800.0,62.5,27.0,f,INDIVIDUAL,2.0,0.0,"528 Mountain View Drive
Salt Lake City, UT 93700"
